DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
1996-04-09,1.5588,19000600,1.8368,19000300,,
1996-04-10,1.5737,19000600,1.8497,19000300,,
1996-04-11,1.5737,19000600,1.8523,19000300,,
1996-04-12,1.5824,19000600,1.8589,19000300,,
1996-04-15,1.6057,19000600,1.8843,19000300,,
1996-04-16,1.6128,19000600,1.8891,19000300,,
1996-04-17,1.6155,19000600,1.8913,19000300,,
1996-04-18,1.6223,19000600,1.8979,19000300,,
1996-04-19,1.6384,19000600,1.9075,19000300,,
1996-04-22,1.6364,19000600,1.9061,19000300,,
1996-04-23,1.633,19000600,1.9053,19000300,,
1996-04-24,1.6395,19000600,1.9123,19000300,,
1996-04-25,1.6472,19000600,1.9208,19000300,,
1996-04-26,1.6425,19000600,1.9171,19000300,,
1996-04-29,1.6357,19000600,1.9097,19000300,,
1996-04-30,1.6418,19000600,1.9201,19000300,,
1996-05-01,1.6452,19000600,1.9237,19000300,,
1996-05-02,1.6263,19000600,1.9053,19000300,,
1996-05-03,1.6277,19000600,1.9075,19000300,,
1996-05-06,1.6162,19000600,1.8957,19000300,,
1996-05-07,1.626,19000600,1.9042,19000300,,
1996-05-08,1.6384,19000600,1.9156,19000300,,
1996-05-09,1.6459,19000600,1.9193,19000300,,
1996-05-10,1.6641,19000600,1.9348,19000300,,
1996-05-13,1.6668,19000600,1.9381,19000300,,
1996-05-14,1.6681,19000600,1.9377,19000300,,
1996-05-15,1.6739,19000600,1.9425,19000300,,
1996-05-16,1.6739,19000600,1.9447,19000300,,
1996-05-17,1.6789,19000600,1.9492,19000300,,
1996-05-20,1.6803,19000600,1.9506,19000300,,
1996-05-21,1.6897,19000600,1.9609,19000300,,
1996-05-22,1.6948,19000600,1.9632,19000300,,
1996-05-23,1.7019,19000600,1.9657,19000300,,
1996-05-24,1.7019,19000600,1.9665,19000300,,
1996-05-28,1.7046,19000600,1.9676,19000300,,
1996-05-29,1.6938,19000600,1.9591,19000300,,
1996-05-30,1.7012,19000600,1.9665,19000300,,
1996-05-31,1.6884,19000600,1.9554,19000300,,
1996-06-03,1.6877,19000600,1.9576,19000300,,
1996-06-04,1.6924,19000600,1.9635,19000300,,
1996-06-05,1.686,19000600,1.9558,19000300,,
1996-06-06,1.683,19000600,1.9562,19000300,,
1996-06-07,1.6796,19000600,1.9473,19000300,,
1996-06-10,1.6654,19000600,1.9363,19000300,,
1996-06-11,1.6563,19000600,1.9293,19000300,,
1996-06-12,1.656,19000600,1.9304,19000300,,
1996-06-13,1.658,19000600,1.9326,19000300,,
1996-06-14,1.6685,19000600,1.941,19000300,,
1996-06-17,1.6749,19000600,1.9422,19000300,,
1996-06-18,1.6849,19000600,1.9531,19000300,,
1996-06-19,1.6928,19000600,1.9652,19000300,,
1996-06-20,1.6803,19000600,1.9543,19000300,,
1996-06-21,1.6713,19000600,1.9461,19000300,,
1996-06-24,1.6634,19000600,1.9375,19000300,,
1996-06-25,1.6767,19000600,1.9519,19000300,,
1996-06-26,1.6742,19000600,1.9492,19000300,,
1996-06-27,1.6713,19000600,1.9476,19000300,,
1996-06-28,1.682,19000600,1.957,19000300,,
1996-07-01,1.677,19000600,1.9523,19000300,,
1996-07-02,1.6806,19000600,1.9566,19000300,,
1996-07-03,1.6763,19000600,1.9547,19000300,,
1996-07-05,1.6563,19000600,1.9359,19000300,,
1996-07-08,1.6602,19000600,1.9418,19000300,,
1996-07-09,1.6735,19000600,1.9508,19000300,,
1996-07-10,1.6745,19000600,1.9523,19000300,,
1996-07-11,1.671,19000600,1.9519,19000300,,
1996-07-12,1.6763,19000600,1.9562,19000300,,
1996-07-15,1.6685,19000600,1.9492,19000300,,
1996-07-16,1.667,19000600,1.9476,19000300,,
1996-07-17,1.6742,19000600,1.9566,19000300,,
1996-07-18,1.6856,19000600,1.968,19000300,,
1996-07-19,1.6988,19000600,1.9778,19000300,,
1996-07-22,1.6949,19000600,1.975,19000300,,
1996-07-23,1.7021,19000600,1.9817,19000300,,
1996-07-24,1.6999,19000600,1.9805,19000300,,
1996-07-25,1.7028,19000600,1.986,19000300,,
1996-07-26,1.7035,19000600,1.986,19000300,,
1996-07-29,1.7056,19000600,1.9895,19000300,,
1996-07-30,1.7106,19000600,1.9946,19000300,,
1996-07-31,1.7039,19000600,1.9903,19000300,,
1996-08-01,1.7196,19000600,2.0036,19000300,,
1996-08-02,1.7278,19000600,2.0098,19000300,,
1996-08-05,1.7378,19000600,2.02,19000300,,
1996-08-06,1.7418,19000600,2.0247,19000300,,
1996-08-07,1.7432,19000600,2.0263,19000300,,
1996-08-08,1.7457,19000600,2.029,19000300,,
1996-08-09,1.7482,19000600,2.0314,19000300,,
1996-08-12,1.7536,19000600,2.0384,19000300,,
1996-08-13,1.7539,19000600,2.0404,19000300,,
1996-08-14,1.7543,19000600,2.0411,19000300,,
1996-08-15,1.7564,19000600,2.0447,19000300,,
1996-08-16,1.7679,19000600,2.0521,19000300,,
1996-08-19,1.7793,19000600,2.0584,19000300,,
1996-08-20,1.7847,19000600,2.0638,19000300,,
1996-08-21,1.7822,19000600,2.0619,19000300,,
1996-08-22,1.7879,19000600,2.067,19000300,,
1996-08-23,1.7793,19000600,2.0607,19000300,,
1996-08-26,1.7729,19000600,2.0556,19000300,,
1996-08-27,1.7772,19000600,2.0611,19000300,,
1996-08-28,1.78,19000600,2.0646,19000300,,
1996-08-29,1.7696,19000600,2.0552,19000300,,
1996-08-30,1.7571,19000600,2.0431,19000300,,
1996-09-03,1.7618,19000600,2.0497,19000300,,
1996-09-04,1.7618,19000600,2.0482,19000300,,
1996-09-05,1.7571,19000600,2.0439,19000300,,
1996-09-06,1.7743,19000600,2.0595,19000300,,
1996-09-09,1.7814,19000600,2.065,19000300,,
1996-09-10,1.7829,19000600,2.0658,19000300,,
1996-09-11,1.7832,19000600,2.067,19000300,,
1996-09-12,1.7897,19000600,2.074,19000300,,
1996-09-13,1.8065,19000600,2.0838,19000300,,
1996-09-16,1.8036,19000600,2.0838,19000300,,
1996-09-17,1.8032,19000600,2.0834,19000300,,
1996-09-18,1.804,19000600,2.0854,19000300,,
1996-09-19,1.7968,19000600,2.0801,19000300,,
1996-09-20,1.7904,19000600,2.0743,19000300,,
1996-09-23,1.7946,19000600,2.078,19000300,,
1996-09-24,1.8081,19000600,2.0875,19000300,,
1996-09-25,1.8066,19000600,2.0863,19000300,,
1996-09-26,1.8096,19000600,2.0904,19000300,,
1996-09-27,1.8096,19000600,2.0908,19000300,,
1996-09-30,1.8096,19000600,2.0904,19000300,,
1996-10-01,1.8194,19000600,2.1016,19000300,,
1996-10-02,1.8225,19000600,2.1036,19000300,,
1996-10-03,1.8213,19000600,2.102,19000300,,
1996-10-04,1.8285,19000600,2.1069,19000300,,
1996-10-07,1.8315,19000600,2.1102,19000300,,
1996-10-08,1.8247,19000600,2.1044,19000300,,
1996-10-09,1.8179,19000600,2.0962,19000300,,
1996-10-10,1.8134,19000600,2.0904,19000300,,
1996-10-11,1.8021,19000600,2.0772,19000300,,
1996-10-14,1.7787,19000600,2.0565,19000300,,
1996-10-15,1.7802,19000600,2.0565,19000300,,
1996-10-16,1.7629,19000600,2.0359,19000300,,
1996-10-17,1.7897,19000600,2.0627,19000300,,
1996-10-18,1.7916,19000600,2.0627,19000300,,
1996-10-21,1.7866,19000600,2.0569,19000300,,
1996-10-22,1.7678,19000600,2.0396,19000300,,
1996-10-23,1.7584,19000600,2.0284,19000300,,
1996-10-24,1.7546,19000600,2.0235,19000300,,
1996-10-25,1.7471,19000600,2.0152,19000300,,
1996-10-28,1.7569,19000600,2.0276,19000300,,
1996-10-29,1.7403,19000600,2.0103,19000300,,
1996-10-30,1.7199,19000600,1.9937,19000300,,
1996-10-31,1.7358,19000600,2.0098,19000300,,
1996-11-01,1.7535,19000600,2.0235,19000300,,
1996-11-04,1.7652,19000600,2.035,19000300,,
1996-11-05,1.7644,19000600,2.0334,19000300,,
1996-11-06,1.7648,19000600,2.0346,19000300,,
1996-11-07,1.7595,19000600,2.0305,19000300,,
1996-11-08,1.7701,19000600,2.0421,19000300,,
1996-11-11,1.7682,19000600,2.04,19000300,,
1996-11-12,1.7648,19000600,2.0379,19000300,,
1996-11-13,1.7606,19000600,2.0359,19000300,,
1996-11-14,1.7697,19000600,2.0466,19000300,,
1996-11-15,1.7712,19000600,2.0474,19000300,,
1996-11-18,1.7742,19000600,2.0516,19000300,,
1996-11-19,1.7765,19000600,2.0573,19000300,,
1996-11-20,1.778,19000600,2.0582,19000300,,
1996-11-21,1.7848,19000600,2.0656,19000300,,
1996-11-22,1.7821,19000600,2.0627,19000300,,
1996-11-25,1.7844,19000600,2.0648,19000300,,
1996-11-26,1.7908,19000600,2.0722,19000300,,
1996-11-27,1.7938,19000600,2.073,19000300,,
1996-11-29,1.7916,19000600,2.0706,19000300,,
1996-12-02,1.8032,19000600,2.0801,19000300,,
1996-12-03,1.8096,19000600,2.0805,19000300,,
1996-12-04,1.8089,19000600,2.0813,19000300,,
1996-12-05,1.8074,19000600,2.0813,19000300,,
1996-12-06,1.798,19000600,2.0718,19000300,,
1996-12-09,1.8108,19000600,2.0842,19000300,,
1996-12-10,1.8194,19000600,2.0945,19000300,,
1996-12-11,1.8108,19000600,2.0867,19000300,,
1996-12-12,1.8059,19000600,2.0834,19000300,,
1996-12-13,1.8142,19000600,2.0937,19000300,,
1996-12-16,1.8134,19000600,2.0987,19000300,,
1996-12-17,1.826,19000600,2.1135,19000300,,
1996-12-18,1.8197,19000600,2.11,19000300,,
1996-12-19,1.8248,19000600,2.1157,19000300,,
1996-12-20,1.8284,19000600,2.1196,19000300,,
1996-12-23,1.8315,19000600,2.124,19000300,,
1996-12-24,1.8331,19000600,2.1248,19000300,,
1996-12-26,1.8347,19000600,2.1244,19000300,,
1996-12-27,1.8331,19000600,2.1235,19000300,,
1996-12-30,1.8343,19000600,2.1253,19000300,,
1996-12-31,1.8284,19000600,2.1179,19000300,,
1997-01-02,1.8292,19000600,2.1196,19000300,,
1997-01-03,1.841,19000600,2.1366,19000300,,
1997-01-06,1.8437,19000600,2.1401,19000300,,
1997-01-07,1.8492,19000600,2.1462,19000300,,
1997-01-08,1.8536,19000600,2.1506,19000300,,
1997-01-09,1.8532,19000600,2.1515,19000300,,
1997-01-10,1.8575,19000600,2.1567,19000300,,
1997-01-13,1.8571,19000600,2.1558,19000300,,
1997-01-14,1.8674,19000600,2.1654,19000300,,
1997-01-15,1.8646,19000600,2.1632,19000300,,
1997-01-16,1.8618,19000600,2.1611,19000300,,
1997-01-17,1.8654,19000600,2.165,19000300,,
1997-01-20,1.8654,19000600,2.165,19000300,,
1997-01-21,1.876,19000600,2.1759,19000300,,
1997-01-22,1.8768,19000600,2.1781,19000300,,
1997-01-23,1.8819,19000600,2.1833,19000300,,
1997-01-24,1.878,19000600,2.1785,19000300,,
1997-01-27,1.8705,19000600,2.172,19000300,,
1997-01-28,1.8776,19000600,2.1785,19000300,,
1997-01-29,1.8737,19000600,2.1728,19000300,,
1997-01-30,1.8784,19000600,2.1781,19000300,,
1997-01-31,1.8843,19000600,2.1833,19000300,,
1997-02-03,1.8866,19000600,2.1872,19000300,,
1997-02-04,1.8906,19000600,2.1898,19000300,,
1997-02-05,1.8929,19000600,2.1925,19000300,,
1997-02-06,1.8977,19000600,2.1951,19000300,,
1997-02-07,1.9024,19000600,2.1981,19000300,,
1997-02-10,1.9083,19000600,2.2038,19000300,,
1997-02-11,1.9087,19000600,2.2051,19000300,,
1997-02-12,1.9111,19000600,2.209,19000300,,
1997-02-13,1.9142,19000600,2.2112,19000300,,
1997-02-14,1.9217,19000600,2.2186,19000300,,
1997-02-18,1.9158,19000600,2.2121,19000300,,
1997-02-19,1.926,19000600,2.2226,19000300,,
1997-02-20,1.9288,19000600,2.2256,19000300,,
1997-02-21,1.9382,19000600,2.2326,19000300,,
1997-02-24,1.9386,19000600,2.233,19000300,,
1997-02-25,1.9366,19000600,2.2309,19000300,,
1997-02-26,1.9233,19000600,2.2169,19000300,,
1997-02-27,1.8748,19000600,2.1685,19000300,,
1997-02-28,1.8937,19000600,2.185,19000300,,
1997-03-03,1.8733,19000600,2.1659,19000300,,
1997-03-04,1.8772,19000600,2.1693,19000300,,
1997-03-05,1.8717,19000600,2.1624,19000300,,
1997-03-06,1.8725,19000600,2.1624,19000300,,
1997-03-07,1.8874,19000600,2.1789,19000300,,
1997-03-10,1.8918,19000600,2.1842,19000300,,
1997-03-11,1.8878,19000600,2.1829,19000300,,
1997-03-12,1.8922,19000600,2.1859,19000300,,
1997-03-13,1.8827,19000600,2.1789,19000300,,
1997-03-14,1.8922,19000600,2.1859,19000300,,
1997-03-17,1.8957,19000600,2.185,19000300,,
1997-03-18,1.9076,19000600,2.1973,19000300,,
1997-03-19,1.9076,19000600,2.1987,19000300,,
1997-03-20,1.9133,19000600,2.2046,19000300,,
1997-03-21,1.9166,19000600,2.2073,19000300,,
1997-03-24,1.9231,19000600,2.2159,19000300,,
1997-03-25,1.9313,19000600,2.2232,19000300,,
1997-03-26,1.9346,19000600,2.2273,19000300,,
1997-03-27,1.928,19000600,2.2214,19000300,,
1997-03-31,1.9268,19000600,2.2204,19000300,,
1997-04-01,1.9252,19000600,2.2195,19000300,,
1997-04-02,1.9158,19000600,2.2105,19000300,,
1997-04-03,1.9088,19000600,2.2018,19000300,,
1997-04-04,1.9158,19000600,2.21,19000300,,
1997-04-07,1.9293,19000600,2.225,19000300,,
1997-04-08,1.9305,19000600,2.2273,19000300,,
1997-04-09,1.9333,19000600,2.2295,19000300,,
1997-04-10,1.9301,19000600,2.2259,19000300,,
1997-04-11,1.9284,19000600,2.225,19000300,,
1997-04-14,1.9256,19000600,2.2223,19000300,,
1997-04-15,1.9321,19000600,2.2286,19000300,,
1997-04-16,1.9338,19000600,2.2313,19000300,,
1997-04-17,1.9419,19000600,2.24,19000300,,
1997-04-18,1.9505,19000600,2.2477,19000300,,
1997-04-21,1.9489,19000600,2.2459,19000300,,
1997-04-22,1.953,19000600,2.2504,19000300,,
1997-04-23,1.9591,19000600,2.2572,19000300,,
1997-04-24,1.9546,19000600,2.2531,19000300,,
1997-04-25,1.9473,19000600,2.2468,19000300,,
1997-04-28,1.9248,19000600,2.2218,19000300,,
1997-04-29,1.9411,19000600,2.2381,19000300,,
1997-04-30,1.9464,19000600,2.244,19000300,,
1997-05-01,1.9489,19000600,2.2468,19000300,,
1997-05-02,1.9599,19000600,2.2577,19000300,,
1997-05-05,1.9608,19000600,2.2595,19000300,,
1997-05-06,1.964,19000600,2.2626,19000300,,
1997-05-07,1.953,19000600,2.2504,19000300,,
1997-05-08,1.9628,19000600,2.2608,19000300,,
1997-05-09,1.9599,19000600,2.2581,19000300,,
1997-05-12,1.9624,19000600,2.2608,19000300,,
1997-05-13,1.9673,19000600,2.2649,19000300,,
1997-05-14,1.9685,19000600,2.2672,19000300,,
1997-05-15,1.9726,19000600,2.2713,19000300,,
1997-05-16,1.973,19000600,2.2717,19000300,,
1997-05-19,1.9767,19000600,2.2758,19000300,,
1997-05-20,1.98,19000600,2.279,19000300,,
1997-05-21,1.9857,19000600,2.2853,19000300,,
1997-05-22,1.9869,19000600,2.2872,19000300,,
1997-05-23,1.9849,19000600,2.2844,19000300,,
1997-05-27,1.9792,19000600,2.2799,19000300,,
1997-05-28,1.9779,19000600,2.279,19000300,,
1997-05-29,1.9796,19000600,2.2808,19000300,,
1997-05-30,1.9763,19000600,2.2767,19000300,,
1997-06-02,1.9788,19000600,2.2803,19000300,,
1997-06-03,1.9767,19000600,2.2794,19000300,,
1997-06-04,1.9739,19000600,2.2785,19000300,,
1997-06-05,1.9616,19000600,2.2654,19000300,,
1997-06-06,1.9567,19000600,2.2626,19000300,,
1997-06-09,1.9616,19000600,2.2667,19000300,,
1997-06-10,1.9657,19000600,2.2704,19000300,,
1997-06-11,1.9726,19000600,2.2744,19000300,,
1997-06-12,1.9755,19000600,2.2781,19000300,,
1997-06-13,1.9771,19000600,2.279,19000300,,
1997-06-16,1.9824,19000600,2.2822,19000300,,
1997-06-17,1.988,19000600,2.2883,19000300,,
1997-06-18,1.9952,19000600,2.2963,19000300,,
1997-06-19,1.9829,19000600,2.2822,19000300,,
1997-06-20,1.9833,19000600,2.2826,19000300,,
1997-06-23,1.9892,19000600,2.2883,19000300,,
1997-06-24,1.9926,19000600,2.2911,19000300,,
1997-06-25,1.9888,19000600,2.2878,19000300,,
1997-06-26,1.9914,19000600,2.2902,19000300,,
1997-06-27,1.9926,19000600,2.2921,19000300,,
1997-06-30,1.9994,19000600,2.2986,19000300,,
1997-07-01,2.0075,19000600,2.3076,19000300,,
