DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
1960-03-07,117.25,19000300,110.5,19000600,,
1960-03-08,117.25,19000300,110.5,19000600,,
1960-03-09,117.125,19000300,110.5,19000600,,
1960-03-10,117.0,19000300,110.5,19000600,,
1960-03-11,117.0,19000300,110.375,19000600,,
1960-03-14,117.125,19000300,110.5,19000600,,
1960-03-15,116.5,19000300,109.75,19000600,,
1960-03-16,116.375,19000300,110.0,19000600,,
1960-03-17,116.125,19000300,109.75,19000600,,
1960-03-18,116.0,19000300,109.625,19000600,,
1960-03-21,115.875,19000300,110.0,19000600,,
1960-03-22,115.75,19000300,110.0,19000600,,
1960-03-23,116.0,19000300,110.0,19000600,,
1960-03-24,116.25,19000300,110.25,19000600,,
1960-03-25,116.5,19000300,110.25,19000600,,
1960-03-28,117.0,19000300,110.25,19000600,,
1960-03-29,117.625,19000300,110.375,19000600,,
1960-03-30,118.25,19000300,110.625,19000600,,
1960-03-31,118.5,19000300,111.0,19000600,,
1960-04-01,118.375,19000300,110.75,19000600,,
1960-04-04,118.0,19000300,110.75,19000600,,
1960-04-05,117.5,19000300,110.375,19000600,,
1960-04-06,117.375,19000300,110.25,19000600,,
1960-04-07,117.75,19000300,110.625,19000600,,
1960-04-08,117.625,19000300,110.25,19000600,,
1960-04-11,117.625,19000300,110.375,19000600,,
1960-04-12,118.25,19000300,110.75,19000600,,
1960-04-13,118.25,19000300,110.75,19000600,,
1960-04-14,117.25,19000300,110.25,19000600,,
1960-04-18,117.125,19000300,110.375,19000600,,
1960-04-19,117.5,19000300,110.5,19000600,,
1960-04-20,117.5,19000300,110.625,19000600,,
1960-04-21,117.5,19000300,110.5,19000600,,
1960-04-22,117.75,19000300,110.5,19000600,,
1960-04-25,117.625,19000300,110.5,19000600,,
1960-04-26,117.5,19000300,110.625,19000600,,
1960-04-27,117.5,19000300,110.75,19000600,,
1960-04-28,117.375,19000300,110.5,19000600,,
1960-04-29,117.625,19000300,110.625,19000600,,
1960-05-02,117.375,19000300,110.75,19000600,,
1960-05-03,117.625,19000300,110.75,19000600,,
1960-05-04,117.875,19000300,110.75,19000600,,
1960-05-05,117.75,19000300,111.0,19000600,,
1960-05-06,117.875,19000300,111.5,19000600,,
1960-05-09,117.75,19000300,111.375,19000600,,
1960-05-10,117.875,19000300,111.5,19000600,,
1960-05-11,118.0,19000300,111.5,19000600,,
1960-05-12,118.75,19000300,111.875,19000600,,
1960-05-13,118.625,19000300,111.875,19000600,,
1960-05-16,119.5,19000300,112.625,19000600,,
1960-05-17,119.25,19000300,112.25,19000600,,
1960-05-18,119.5,19000300,112.75,19000600,,
1960-05-19,120.25,19000300,113.875,19000600,,
1960-05-20,120.75,19000300,114.5,19000600,,
1960-05-23,119.875,19000300,113.625,19000600,,
1960-05-24,119.5,19000300,113.0,19000600,,
1960-05-25,120.25,19000300,113.75,19000600,,
1960-05-26,120.125,19000300,113.375,19000600,,
1960-05-27,120.5,19000300,113.75,19000600,,
1960-05-31,120.125,19000300,113.25,19000600,,
1960-06-01,119.75,19000300,112.5,19000600,,
1960-06-02,119.5,19000300,112.5,19000600,,
1960-06-03,118.75,19000300,112.125,19000600,,
1960-06-06,119.0,19000300,112.375,19000600,,
1960-06-07,118.875,19000300,112.5,19000600,,
1960-06-08,118.125,19000300,112.375,19000600,,
1960-06-09,118.0,19000300,112.0,19000600,,
1960-06-10,117.125,19000300,111.75,19000600,,
1960-06-13,117.25,19000300,111.625,19000600,,
1960-06-14,117.875,19000300,112.125,19000600,,
1960-06-15,117.875,19000300,112.375,19000600,,
1960-06-16,118.0,19000300,112.875,19000600,,
1960-06-17,117.25,19000300,112.5,19000600,,
1960-06-20,116.875,19000300,112.25,19000600,,
1960-06-21,116.625,19000300,112.25,19000600,,
1960-06-22,116.125,19000300,111.5,19000600,,
1960-06-23,116.625,19000300,112.0,19000600,,
1960-06-24,116.5,19000300,112.0,19000600,,
1960-06-27,116.375,19000300,112.125,19000600,,
1960-06-28,116.25,19000300,111.875,19000600,,
1960-06-29,116.0,19000300,112.0,19000600,,
1960-06-30,116.125,19000300,112.25,19000600,,
1960-07-01,116.875,19000300,113.125,19000600,,
1960-07-05,117.5,19000300,114.0,19000600,,
1960-07-06,117.625,19000300,113.625,19000600,,
1960-07-07,117.375,19000300,113.75,19000600,,
1960-07-08,117.375,19000300,113.125,19000600,,
1960-07-11,117.25,19000300,112.625,19000600,,
1960-07-12,116.75,19000300,112.375,19000600,,
1960-07-13,116.625,19000300,112.375,19000600,,
1960-07-14,116.625,19000300,112.0,19000600,,
1960-07-15,116.375,19000300,112.0,19000600,,
1960-07-18,116.125,19000300,111.875,19000600,,
1960-07-19,116.375,19000300,111.875,19000600,,
1960-07-20,115.5,19000300,111.875,19000600,,
1960-07-21,116.875,19000300,112.75,19000600,,
1960-07-22,116.75,19000300,112.875,19000600,,
1960-07-25,116.375,19000300,112.25,19000600,,
1960-07-26,116.5,19000300,112.0,19000600,,
1960-07-27,116.875,19000300,112.625,19000600,,
1960-07-28,116.625,19000300,112.125,19000600,,
1960-07-29,116.125,19000300,111.875,19000600,,
1960-08-01,116.375,19000300,113.25,19000600,,
1960-08-02,116.375,19000300,112.5,19000600,,
1960-08-03,115.875,19000300,112.125,19000600,,
1960-08-04,116.375,19000300,111.75,19000600,,
1960-08-05,116.0,19000300,111.625,19000600,,
1960-08-08,115.125,19000300,111.125,19000600,,
1960-08-09,114.875,19000300,111.0,19000600,,
1960-08-10,115.125,19000300,111.125,19000600,,
1960-08-11,114.875,19000300,110.75,19000600,,
1960-08-12,114.875,19000300,110.375,19000600,,
1960-08-15,115.125,19000300,110.25,19000600,,
1960-08-16,115.5,19000300,110.75,19000600,,
1960-08-17,116.375,19000300,110.875,19000600,,
1960-08-18,116.125,19000300,110.625,19000600,,
1960-08-19,115.5,19000300,110.625,19000600,,
1960-08-22,115.25,19000300,110.25,19000600,,
1960-08-23,115.75,19000300,110.75,19000600,,
1960-08-24,115.875,19000300,110.875,19000600,,
1960-08-25,115.75,19000300,111.0,19000600,,
1960-08-26,115.875,19000300,111.25,19000600,,
1960-08-29,115.25,19000300,110.75,19000600,,
1960-08-30,114.25,19000300,110.625,19000600,,
1960-08-31,113.5,19000300,110.25,19000600,,
1960-09-01,114.25,19000300,110.625,19000600,,
1960-09-02,113.75,19000300,110.5,19000600,,
1960-09-06,113.25,19000300,110.25,19000600,,
1960-09-07,113.125,19000300,110.25,19000600,,
1960-09-08,113.625,19000300,110.375,19000600,,
1960-09-09,114.5,19000300,110.25,19000600,,
1960-09-12,114.125,19000300,110.0,19000600,,
1960-09-13,114.25,19000300,110.0,19000600,,
1960-09-14,113.625,19000300,109.625,19000600,,
1960-09-15,113.5,19000300,109.5,19000600,,
1960-09-16,112.625,19000300,109.25,19000600,,
1960-09-19,112.75,19000300,109.25,19000600,,
1960-09-20,112.625,19000300,109.375,19000600,,
1960-09-21,112.875,19000300,109.125,19000600,,
1961-01-05,117.75,19000300,114.25,19000600,,
1961-01-06,118.625,19000300,115.0,19000600,,
1961-01-09,118.625,19000300,116.125,19000600,,
1961-01-10,118.125,19000300,115.5,19000600,,
1961-01-11,117.625,19000300,114.75,19000600,,
1961-01-12,117.0,19000300,113.75,19000600,,
1961-01-13,119.0,19000300,116.125,19000600,,
1961-01-16,119.0,19000300,116.625,19000600,,
1961-01-17,118.375,19000300,116.125,19000600,,
1961-01-18,118.0,19000300,115.25,19000600,,
1961-01-19,117.875,19000300,115.0,19000600,,
1961-01-20,117.875,19000300,115.0,19000600,,
1961-01-23,118.375,19000300,115.25,19000600,,
1961-01-24,119.25,19000300,116.75,19000600,,
1961-01-25,119.0,19000300,116.5,19000600,,
1961-01-26,119.5,19000300,117.25,19000600,,
1961-01-27,121.25,19000300,119.0,19000600,,
1961-01-30,124.5,19000300,122.5,19000600,,
1961-01-31,124.0,19000300,122.125,19000600,,
1961-02-01,123.625,19000300,121.25,19000600,,
1961-02-02,124.75,19000300,122.75,19000600,,
1961-02-03,126.875,19000300,125.0,19000600,,
1961-02-06,128.5,19000300,126.5,19000600,,
1961-02-07,126.625,19000300,124.25,19000600,,
1961-02-08,125.5,19000300,123.375,19000600,,
1961-02-09,126.0,19000300,124.0,19000600,,
1961-02-10,124.125,19000300,122.125,19000600,,
1961-02-13,124.0,19000300,122.25,19000600,,
1961-02-14,123.875,19000300,122.125,19000600,,
1961-02-15,125.25,19000300,123.5,19000600,,
1961-02-16,124.5,19000300,123.0,19000600,,
1961-02-17,122.625,19000300,120.125,19000600,,
1961-02-20,121.75,19000300,119.25,19000600,,
1961-02-21,122.375,19000300,120.5,19000600,,
1961-02-23,123.5,19000300,121.875,19000600,,
1961-02-24,123.625,19000300,121.75,19000600,,
1961-02-27,122.0,19000300,119.25,19000600,,
1961-02-28,122.25,19000300,118.875,19000600,,
1961-03-01,121.5,19000300,118.25,19000600,,
1961-03-02,121.875,19000300,119.0,19000600,,
1961-03-03,122.25,19000300,119.5,19000600,,
1961-03-06,123.25,19000300,120.5,19000600,,
1961-03-07,122.75,19000300,120.0,19000600,,
1961-03-08,122.75,19000300,119.875,19000600,,
1961-03-09,120.5,19000300,118.5,19000600,,
1961-03-10,121.625,19000300,119.375,19000600,,
1961-03-13,121.0,19000300,118.375,19000600,,
1961-03-14,121.5,19000300,118.75,19000600,,
1961-03-15,120.5,19000300,117.5,19000600,,
1961-03-16,121.375,19000300,118.5,19000600,,
1961-03-17,120.0,19000300,117.375,19000600,,
1961-03-20,118.5,19000300,116.0,19000600,,
1961-03-21,119.0,19000300,116.125,19000600,,
1961-03-22,119.375,19000300,117.0,19000600,,
1961-03-23,120.125,19000300,117.5,19000600,,
1961-03-24,120.0,19000300,117.5,19000600,,
1961-03-27,118.375,19000300,116.125,19000600,,
1961-03-28,115.875,19000300,114.375,19000600,,
1961-03-29,113.625,19000300,113.375,19000600,,
1961-03-30,114.625,19000300,114.75,19000600,,
1961-04-03,115.125,19000300,117.25,19000600,,
1961-04-04,116.125,19000300,118.0,19000600,,
1961-04-05,116.125,19000300,118.25,19000600,,
1961-04-06,116.0,19000300,117.75,19000600,,
1961-04-07,115.75,19000300,117.875,19000600,,
1961-04-10,114.25,19000300,116.5,19000600,,
1961-04-11,115.75,19000300,118.0,19000600,,
1961-04-12,115.25,19000300,117.375,19000600,,
1961-04-13,114.875,19000300,117.0,19000600,,
1961-04-14,114.5,19000300,116.875,19000600,,
1961-04-17,114.25,19000300,117.25,19000600,,
1961-04-18,115.25,19000300,118.125,19000600,,
1961-04-19,115.875,19000300,118.875,19000600,,
1961-04-20,116.25,19000300,118.875,19000600,,
1961-04-21,116.5,19000300,118.875,19000600,,
1961-04-24,117.875,19000300,120.25,19000600,,
1961-04-25,118.5,19000300,120.375,19000600,,
1961-04-26,117.5,19000300,119.5,19000600,,
1961-04-27,117.5,19000300,119.25,19000600,,
1961-04-28,118.625,19000300,120.25,19000600,,
1961-05-01,119.125,19000300,120.5,19000600,,
1961-05-02,119.0,19000300,120.75,19000600,,
1961-05-03,118.25,19000300,120.0,19000600,,
1961-05-04,118.375,19000300,120.5,19000600,,
1961-05-05,118.25,19000300,120.375,19000600,,
1961-05-08,118.25,19000300,120.75,19000600,,
1961-05-09,118.125,19000300,120.5,19000600,,
1961-05-10,118.25,19000300,120.625,19000600,,
1961-05-11,119.0,19000300,121.375,19000600,,
1961-05-12,120.0,19000300,123.0,19000600,,
1961-05-15,120.25,19000300,123.25,19000600,,
1961-05-16,118.875,19000300,121.5,19000600,,
1961-05-17,120.0,19000300,122.75,19000600,,
1961-05-18,119.5,19000300,122.125,19000600,,
1961-05-19,118.75,19000300,121.875,19000600,,
1961-05-22,116.875,19000300,119.625,19000600,,
1961-05-23,116.75,19000300,119.375,19000600,,
1961-05-24,117.375,19000300,119.75,19000600,,
1961-05-25,117.75,19000300,120.0,19000600,,
1961-05-26,118.0,19000300,120.0,19000600,,
1961-05-29,118.25,19000300,120.875,19000600,,
1961-05-31,118.875,19000300,121.5,19000600,,
1961-06-01,118.75,19000300,121.25,19000600,,
1961-06-02,119.375,19000300,121.75,19000600,,
1961-06-05,120.125,19000300,122.875,19000600,,
1961-06-06,119.5,19000300,122.125,19000600,,
1961-06-07,119.125,19000300,121.75,19000600,,
1961-06-08,119.375,19000300,121.75,19000600,,
1961-06-09,118.375,19000300,120.75,19000600,,
1961-06-12,117.25,19000300,119.25,19000600,,
1961-06-13,117.5,19000300,119.5,19000600,,
1961-06-14,117.25,19000300,119.75,19000600,,
1961-06-15,117.625,19000300,119.5,19000600,,
1961-06-16,116.875,19000300,118.875,19000600,,
1961-06-19,116.125,19000300,118.375,19000600,,
1961-06-20,116.5,19000300,119.25,19000600,,
1961-06-21,116.25,19000300,119.0,19000600,,
1961-06-22,116.75,19000300,119.5,19000600,,
1961-06-23,117.375,19000300,119.875,19000600,,
1961-06-26,116.5,19000300,119.125,19000600,,
1961-06-27,116.125,19000300,118.625,19000600,,
1961-06-28,115.625,19000300,118.625,19000600,,
1961-06-29,116.625,19000300,119.75,19000600,,
1961-06-30,117.125,19000300,120.375,19000600,,
1961-07-03,117.75,19000300,121.875,19000600,,
1961-07-05,117.375,19000300,121.375,19000600,,
1961-07-06,117.625,19000300,121.375,19000600,,
1961-07-07,117.25,19000300,121.0,19000600,,
1961-07-10,118.0,19000300,122.0,19000600,,
1961-07-11,119.125,19000300,122.75,19000600,,
1961-07-12,119.375,19000300,122.375,19000600,,
1961-07-13,117.25,19000300,120.375,19000600,,
1961-07-14,117.125,19000300,120.5,19000600,,
1961-07-17,117.375,19000300,121.0,19000600,,
1961-07-18,116.375,19000300,120.0,19000600,,
1961-07-19,116.375,19000300,120.0,19000600,,
1961-07-20,116.25,19000300,119.75,19000600,,
1961-07-21,115.125,19000300,118.625,19000600,,
1961-07-24,114.75,19000300,118.5,19000600,,
1961-07-25,115.5,19000300,119.375,19000600,,
1961-07-26,114.75,19000300,118.5,19000600,,
1961-07-27,114.75,19000300,118.5,19000600,,
1961-07-28,114.625,19000300,118.25,19000600,,
1961-07-31,113.5,19000300,117.125,19000600,,
1961-08-01,112.875,19000300,116.5,19000600,,
1961-08-02,113.5,19000300,117.375,19000600,,
1961-08-03,112.875,19000300,116.625,19000600,,
1961-08-04,112.375,19000300,116.125,19000600,,
1961-08-07,111.625,19000300,115.125,19000600,,
1961-08-08,111.25,19000300,115.0,19000600,,
1961-08-09,111.375,19000300,114.75,19000600,,
1961-08-10,111.5,19000300,115.0,19000600,,
1961-08-11,111.5,19000300,115.0,19000600,,
1961-08-14,112.375,19000300,116.25,19000600,,
1961-08-15,112.625,19000300,116.625,19000600,,
1961-08-16,112.25,19000300,116.125,19000600,,
1961-08-17,112.0,19000300,115.375,19000600,,
1961-08-18,112.125,19000300,115.625,19000600,,
1961-08-21,111.75,19000300,115.125,19000600,,
1961-08-22,111.875,19000300,115.375,19000600,,
1961-08-23,112.0,19000300,115.375,19000600,,
1961-08-24,112.25,19000300,115.875,19000600,,
1961-08-25,112.5,19000300,116.25,19000600,,
1961-08-28,111.625,19000300,115.375,19000600,,
1961-08-29,110.5,19000300,114.125,19000600,,
1961-08-30,110.0,19000300,114.0,19000600,,
1961-08-31,109.125,19000300,113.5,19000600,,
1961-09-01,108.625,19000300,113.0,19000600,,
1961-09-05,108.25,19000300,113.0,19000600,,
1961-09-06,108.375,19000300,113.125,19000600,,
1961-09-07,108.5,19000300,113.375,19000600,,
1961-09-08,108.75,19000300,113.75,19000600,,
1961-09-11,108.625,19000300,113.25,19000600,,
1961-09-12,108.25,19000300,113.125,19000600,,
1961-09-13,109.0,19000300,113.75,19000600,,
1961-09-14,107.875,19000300,112.25,19000600,,
1961-09-15,106.625,19000300,111.0,19000600,,
1961-09-18,107.0,19000300,111.0,19000600,,
1961-09-19,107.25,19000300,111.0,19000600,,
1961-09-20,107.5,19000300,111.0,19000600,,
1962-01-03,118.5,19000300,118.625,19000600,,
1962-01-04,118.25,19000300,117.75,19000600,,
1962-01-05,118.0,19000300,117.0,19000600,,
1962-01-08,118.0,19000300,116.25,19000600,,
1962-01-09,118.375,19000300,117.375,19000600,,
1962-01-10,117.75,19000300,115.75,19000600,,
1962-01-11,116.25,19000300,114.0,19000600,,
1962-01-12,116.25,19000300,114.25,19000600,,
1962-01-15,115.75,19000300,113.75,19000600,,
1962-01-16,115.75,19000300,113.75,19000600,,
1962-01-17,115.25,19000300,113.25,19000600,,
1962-01-18,114.25,19000300,112.625,19000600,,
1962-01-19,115.0,19000300,113.625,19000600,,
1962-01-22,114.25,19000300,112.625,19000600,,
1962-01-23,114.75,19000300,113.625,19000600,,
1962-01-24,114.625,19000300,113.625,19000600,,
1962-01-25,114.875,19000300,114.25,19000600,,
1962-01-26,114.875,19000300,114.375,19000600,,
1962-01-29,115.375,19000300,115.125,19000600,,
1962-01-30,115.25,19000300,114.875,19000600,,
1962-01-31,116.375,19000300,116.125,19000600,,
1962-02-01,116.625,19000300,116.625,19000600,,
1962-02-02,116.0,19000300,116.375,19000600,,
1962-02-05,117.5,19000300,117.75,19000600,,
1962-02-06,117.375,19000300,117.375,19000600,,
1962-02-07,116.75,19000300,116.75,19000600,,
1962-02-08,116.25,19000300,116.125,19000600,,
1962-02-09,115.875,19000300,115.625,19000600,,
1962-02-12,115.5,19000300,115.5,19000600,,
1962-02-13,116.25,19000300,116.25,19000600,,
1962-02-14,116.0,19000300,116.125,19000600,,
1962-02-15,115.75,19000300,115.875,19000600,,
1962-02-16,115.5,19000300,115.5,19000600,,
1962-02-19,114.5,19000300,115.0,19000600,,
1962-02-20,115.0,19000300,115.5,19000600,,
1962-02-21,115.25,19000300,115.75,19000600,,
1962-02-23,114.875,19000300,115.25,19000600,,
1962-02-26,115.5,19000300,116.0,19000600,,
1962-02-27,114.75,19000300,115.25,19000600,,
1962-02-28,115.625,19000300,115.875,19000600,,
1962-03-01,115.875,19000300,116.125,19000600,,
1962-03-02,115.875,19000300,116.25,19000600,,
1962-03-05,117.125,19000300,117.25,19000600,,
1962-03-06,116.625,19000300,116.75,19000600,,
1962-03-07,116.625,19000300,116.75,19000600,,
1962-03-08,116.625,19000300,116.75,19000600,,
1962-03-09,116.5,19000300,116.625,19000600,,
1962-03-12,116.625,19000300,116.5,19000600,,
1962-03-13,116.125,19000300,116.25,19000600,,
1962-03-14,116.0,19000300,116.375,19000600,,
1962-03-15,116.75,19000300,117.5,19000600,,
1962-03-16,118.5,19000300,119.375,19000600,,
1962-03-19,118.25,19000300,118.75,19000600,,
1962-03-20,118.25,19000300,118.375,19000600,,
1962-03-21,117.75,19000300,117.25,19000600,,
1962-03-22,117.875,19000300,117.875,19000600,,
1962-03-23,118.0,19000300,117.875,19000600,,
1962-03-26,117.625,19000300,117.75,19000600,,
1962-03-27,118.25,19000300,118.375,19000600,,
1962-03-28,118.875,19000300,118.875,19000600,,
1962-03-29,119.0,19000300,118.625,19000600,,
1962-03-30,119.375,19000300,119.0,19000600,,
1962-04-02,119.0,19000300,118.0,19000600,,
1962-04-03,119.625,19000300,118.75,19000600,,
1962-04-04,120.25,19000300,118.75,19000600,,
1962-04-05,119.75,19000300,118.75,19000600,,
1962-04-06,119.5,19000300,118.125,19000600,,
1962-04-09,118.0,19000300,117.25,19000600,,
1962-04-10,119.0,19000300,118.375,19000600,,
1962-04-11,117.5,19000300,117.125,19000600,,
1962-04-12,117.875,19000300,117.25,19000600,,
1962-04-13,117.125,19000300,117.0,19000600,,
1962-04-16,117.125,19000300,117.125,19000600,,
1962-04-17,116.625,19000300,116.875,19000600,,
1962-04-18,117.25,19000300,117.75,19000600,,
1962-04-19,118.5,19000300,118.375,19000600,,
1962-04-23,118.0,19000300,118.25,19000600,,
1962-04-24,118.25,19000300,118.5,19000600,,
1962-04-25,118.25,19000300,118.125,19000600,,
1962-04-26,117.875,19000300,118.0,19000600,,
1962-04-27,117.875,19000300,118.125,19000600,,
1962-04-30,117.875,19000300,117.875,19000600,,
1962-05-01,118.5,19000300,118.25,19000600,,
1962-05-02,118.625,19000300,118.5,19000600,,
1962-05-03,119.375,19000300,119.125,19000600,,
1962-05-04,118.75,19000300,118.625,19000600,,
1962-05-07,119.0,19000300,119.25,19000600,,
1962-05-08,119.0,19000300,119.5,19000600,,
1962-05-09,118.125,19000300,119.0,19000600,,
1962-05-10,118.125,19000300,118.875,19000600,,
1962-05-11,117.25,19000300,118.25,19000600,,
1962-05-14,116.75,19000300,118.125,19000600,,
1962-05-15,117.25,19000300,118.5,19000600,,
1962-05-16,117.625,19000300,118.5,19000600,,
1962-05-17,117.625,19000300,118.375,19000600,,
1962-05-18,117.75,19000300,118.25,19000600,,
1962-05-21,117.75,19000300,118.25,19000600,,
1962-05-22,117.25,19000300,117.75,19000600,,
1962-05-23,116.875,19000300,117.0,19000600,,
1962-05-24,117.375,19000300,117.25,19000600,,
1962-05-25,117.625,19000300,117.5,19000600,,
1962-05-28,116.75,19000300,116.75,19000600,,
1962-05-29,116.125,19000300,116.25,19000600,,
1962-05-31,116.125,19000300,116.125,19000600,,
1962-06-01,115.625,19000300,115.5,19000600,,
1962-06-04,116.25,19000300,115.5,19000600,,
1962-06-05,115.875,19000300,114.5,19000600,,
1962-06-06,114.5,19000300,113.75,19000600,,
1962-06-07,112.75,19000300,112.875,19000600,,
1962-06-08,112.375,19000300,112.5,19000600,,
1962-06-11,113.0,19000300,113.375,19000600,,
1962-06-12,112.875,19000300,113.125,19000600,,
1962-06-13,113.75,19000300,113.75,19000600,,
1962-06-14,113.25,19000300,113.0,19000600,,
1962-06-15,113.0,19000300,112.75,19000600,,
1962-06-18,113.5,19000300,113.375,19000600,,
1962-06-19,114.0,19000300,114.0,19000600,,
1962-06-20,114.25,19000300,114.375,19000600,,
1962-06-21,113.875,19000300,114.375,19000600,,
1962-06-22,112.375,19000300,112.25,19000600,,
1962-06-25,112.0,19000300,111.75,19000600,,
1962-06-26,111.875,19000300,111.5,19000600,,
1962-06-27,111.5,19000300,111.5,19000600,,
1962-06-28,112.875,19000300,113.25,19000600,,
1962-06-29,113.125,19000300,112.375,19000600,,
1962-07-02,111.75,19000300,111.5,19000600,,
1962-07-03,112.0,19000300,112.125,19000600,,
1962-07-05,112.0,19000300,112.0,19000600,,
1962-07-06,112.625,19000300,112.5,19000600,,
1962-07-09,112.375,19000300,112.125,19000600,,
1962-07-10,111.5,19000300,111.875,19000600,,
1962-07-11,110.5,19000300,111.125,19000600,,
1962-07-12,111.0,19000300,111.5,19000600,,
1962-07-13,110.5,19000300,111.125,19000600,,
1962-07-16,109.625,19000300,110.375,19000600,,
1962-07-17,109.5,19000300,110.0,19000600,,
1962-07-18,108.75,19000300,109.5,19000600,,
