DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT,DIVIDEND_YIELD,FUNDING_COST
1981-08-26,0.2617189884185791,,0.2617189884185791,,0.2617189884185791,,0.0,0.1701
1981-08-27,0.2558589875698089,,0.2558589875698089,,0.2558589875698089,,0.0,0.1701
1981-08-28,0.2558589875698089,,0.2558589875698089,,0.2558589875698089,,0.0,0.1701
1981-08-31,0.2617189884185791,,0.2617189884185791,,0.2617189884185791,,0.0,0.1701
1981-09-01,0.2617189884185791,,0.2617189884185791,,0.2617189884185791,,0.0,0.1701
1981-09-02,0.259766012430191,,0.259766012430191,,0.259766012430191,,0.0,0.1664999999999999
1981-09-03,0.259766012430191,,0.259766012430191,,0.259766012430191,,0.0,0.1696
1981-09-04,0.2558589875698089,,0.2558589875698089,,0.2558589875698089,,0.0,0.1664
1981-09-08,0.2558589875698089,,0.2558589875698089,,0.2558589875698089,,0.0,0.1654
1981-09-09,0.2539060115814209,,0.2539060115814209,,0.2539060115814209,,0.0,0.1639
1981-09-10,0.2519530057907104,,0.2519530057907104,,0.2519530057907104,,0.0,0.159
1981-09-11,0.2519530057907104,,0.2519530057907104,,0.2519530057907104,,0.0,0.1576
1981-09-14,0.2519530057907104,,0.2519530057907104,,0.2519530057907104,,0.0,0.1527
1981-09-15,0.2519530057907104,,0.2519530057907104,,0.2519530057907104,,0.0,0.1516
1981-09-16,0.25,,0.25,,0.25,,0.0,0.151
1981-09-17,0.2441409975290298,,0.2441409975290298,,0.2441409975290298,,0.0,0.1518
1981-09-18,0.2441409975290298,,0.2441409975290298,,0.2441409975290298,,0.0,0.1507
1981-09-21,0.2421880066394806,,0.2421880066394806,,0.2421880066394806,,0.0,0.1498
1981-09-22,0.2382809966802597,,0.2382809966802597,,0.2382809966802597,,0.0,0.1551
1981-09-23,0.2363280057907104,,0.2363280057907104,,0.2363280057907104,,0.0,0.1494
1981-09-24,0.2402340024709701,,0.2402340024709701,,0.2402340024709701,,0.0,0.1494
1981-09-25,0.2382809966802597,,0.2382809966802597,,0.2382809966802597,,0.0,0.1502
1981-09-28,0.2285159975290298,,0.2285159975290298,,0.2285159975290298,,0.0,0.1482
1981-09-29,0.234375,,0.234375,,0.234375,,0.0,0.1485999999999999
