DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT,DIVIDEND_YIELD,FUNDING_COST
1996-11-22 23:00:00,5.625,,5.625,,5.625,,0.0035555555555555557,0.0518
1996-11-25 23:00:00,5.6875,,5.6875,,5.6875,,0.0035164835164835165,0.0518
1996-11-26 23:00:00,5.5,,5.5,,5.5,,0.0036363636363636364,0.0516
1996-11-27 23:00:00,5.5,,5.5,,5.5,,0.0036363636363636364,0.051500000000000004
1996-11-29 23:00:00,5.5625,,5.5625,,5.5625,,0.0035955056179775282,0.0513
1996-12-02 23:00:00,5.625,,5.625,,5.625,,0.0035555555555555557,0.0508
1996-12-03 23:00:00,5.625,,5.625,,5.625,,0.0035555555555555557,0.050499999999999996
1996-12-04 23:00:00,5.6875,,5.6875,,5.6875,,0.0035164835164835165,0.050300000000000004
1996-12-05 23:00:00,5.75,,5.75,,5.75,,0.0034782608695652175,0.0504
1996-12-06 23:00:00,5.625,,5.625,,5.625,,0.0035555555555555557,0.050300000000000004
1996-12-09 23:00:00,5.75,,5.75,,5.75,,0.0034782608695652175,0.0496
1996-12-10 23:00:00,5.6875,,5.6875,,5.6875,,0.0035164835164835165,0.0496
1996-12-11 23:00:00,5.6875,,5.6875,,5.6875,,0.0035164835164835165,0.0496
1996-12-12 23:00:00,5.625,,5.625,,5.625,,0.0035555555555555557,0.049699999999999994
1996-12-13 23:00:00,5.625,,5.625,,5.625,,0.0035555555555555557,0.0492
1996-12-16 23:00:00,5.6875,,5.6875,,5.6875,,0.0035164835164835165,0.049699999999999994
1996-12-17 23:00:00,5.75,,5.75,,5.75,,0.0034782608695652175,0.05
1996-12-18 23:00:00,5.875,,5.875,,5.875,,0.003404255319148936,0.050300000000000004
1996-12-19 23:00:00,6.1875,,6.1875,,6.1875,,0.0032323232323232323,0.0501
1996-12-20 23:00:00,6.1875,,6.1875,,6.1875,,0.0032323232323232323,0.050199999999999995
1996-12-23 23:00:00,6.4375,,6.4375,,6.4375,,0.0031067961165048546,0.051
1996-12-24 23:00:00,6.5,,6.5,,6.5,,0.003076923076923077,0.0509
1996-12-26 23:00:00,6.4375,,6.4375,,6.4375,,0.0031067961165048546,0.051
1996-12-27 23:00:00,6.4375,,6.4375,,6.4375,,0.0031067961165048546,0.051100000000000007
1996-12-30 23:00:00,6.25,,6.25,,6.25,,0.0032,0.0521
1996-12-31 23:00:00,6.3125,,6.3125,,6.3125,,0.0031683168316831685,0.0521
1997-01-02 23:00:00,6.1875,,6.1875,,6.1875,,0.0032323232323232323,0.0519
1997-01-03 23:00:00,6.125,,6.125,,6.125,,0.0032653061224489797,0.051699999999999996
1997-01-06 23:00:00,6.1875,,6.1875,,6.1875,,0.0032323232323232323,0.051699999999999996
1997-01-07 23:00:00,6.25,,6.25,,6.25,,0.0032,0.0516
1997-01-08 23:00:00,6.375,,6.375,,6.375,,0.003137254901960784,0.0516
1997-01-09 23:00:00,6.375,,6.375,,6.375,,0.003137254901960784,0.0513
1997-01-10 23:00:00,6.3125,,6.3125,,6.3125,,0.0031683168316831685,0.051699999999999996
1997-01-13 23:00:00,6.3125,,6.3125,,6.3125,,0.0031683168316831685,0.0508
1997-01-14 23:00:00,6.25,,6.25,,6.25,,0.0032,0.0519
1997-01-15 23:00:00,6.25,,6.25,,6.25,,0.0032,0.0516
1997-01-16 23:00:00,6.1875,,6.1875,,6.1875,,0.0032323232323232323,0.0516
1997-01-17 23:00:00,6.1875,,6.1875,,6.1875,,0.0032323232323232323,0.051399999999999994
1997-01-20 23:00:00,6.25,,6.25,,6.25,,0.0032,0.051399999999999994
1997-01-21 23:00:00,6.375,,6.375,,6.375,,0.003137254901960784,0.0518
1997-01-22 23:00:00,6.3125,,6.3125,,6.3125,,0.0031683168316831685,0.0518
1997-01-23 23:00:00,6.25,,6.25,,6.25,,0.0032,0.0518
1997-01-24 23:00:00,6.3125,,6.3125,,6.3125,,0.0031683168316831685,0.0516
1997-01-27 23:00:00,6.4375,,6.4375,,6.4375,,0.0031067961165048546,0.0521
1997-01-28 23:00:00,6.375,,6.375,,6.375,,0.003137254901960784,0.0518
1997-01-29 23:00:00,6.3125,,6.3125,,6.3125,,0.0031683168316831685,0.0518
1997-01-30 23:00:00,6.3125,,6.3125,,6.3125,,0.0031683168316831685,0.0518
1997-01-31 23:00:00,6.3125,,6.3125,,6.3125,,0.0031683168316831685,0.051500000000000004
