DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT,DIVIDEND_YIELD,FUNDING_COST
1982-07-23,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.1073
1982-07-26,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.1086999999999999
1982-07-27,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.1112
1982-07-28,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.1141
1982-07-29,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.1097
1982-07-30,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.1057
1982-08-02,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0972
1982-08-03,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.1018
1982-08-04,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.1012
1982-08-05,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.1018999999999999
1982-08-06,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.1071
1982-08-09,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.1025
1982-08-10,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.1042
1982-08-11,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.1036999999999999
1982-08-12,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0974
1982-08-13,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.096
1982-08-16,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0898
1982-08-17,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0833
1982-08-18,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0834999999999999
1982-08-19,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0776
1982-08-20,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0731
1982-08-23,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0775
1982-08-24,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0786
1982-08-25,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0767
1982-08-26,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0737
1982-08-27,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.081
1982-08-30,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0843999999999999
1982-08-31,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0872
1982-09-01,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0873
1982-09-02,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0866
1982-09-03,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0846
1982-09-07,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0868
1982-09-08,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.086
1982-09-09,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0857
1982-09-10,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0866
1982-09-13,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0841
1982-09-14,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0816
1982-09-15,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0843999999999999
1982-09-16,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0831
1982-09-17,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0823
1982-09-20,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0803999999999999
1982-09-21,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0788
1982-09-22,0.1333329975605011,,0.1333329975605011,,0.1333329975605011,,0.0,0.0758
