DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT,DIVIDEND_YIELD,FUNDING_COST
1997-04-16,5.343136787414551,,5.343136787414551,,5.343136787414551,,,0.0529
1997-04-17,5.343136787414551,,5.343136787414551,,5.343136787414551,,,0.0529
1997-04-18,5.343136787414551,,5.343136787414551,,5.343136787414551,,,0.0529
1997-04-21,5.2941179275512695,,5.2941179275512695,,5.2941179275512695,,,0.0536
1997-04-22,5.269608020782471,,5.269608020782471,,5.269608020782471,,,0.0536
1997-04-23,5.2941179275512695,,5.2941179275512695,,5.2941179275512695,,,0.0537
1997-04-24,5.490196228027344,,5.490196228027344,,5.490196228027344,,,0.0532
1997-04-25,5.735293865203857,,5.735293865203857,,5.735293865203857,,,0.0530999999999999
1997-04-28,5.735293865203857,,5.735293865203857,,5.735293865203857,,,0.0535
1997-04-29,5.588234901428223,,5.588234901428223,,5.588234901428223,,,0.0533999999999999
1997-04-30,5.441175937652588,,5.441175937652588,,5.441175937652588,,,0.0528
1997-05-01,5.563724994659424,,5.563724994659424,,5.563724994659424,,,0.0524
1997-05-02,6.151960849761963,,6.151960849761963,,6.151960849761963,,,0.0524
1997-05-05,6.617647171020508,,6.617647171020508,,6.617647171020508,,,0.0521999999999999
1997-05-06,6.078431129455566,,6.078431129455566,,6.078431129455566,,,0.0521
1997-05-07,6.127450942993164,,6.127450942993164,,6.127450942993164,,,0.0521999999999999
1997-05-08,6.102941036224365,,6.102941036224365,,6.102941036224365,,,0.0521
1997-05-09,6.372549057006836,,6.372549057006836,,6.372549057006836,,,0.0519
1997-05-12,6.421568870544434,,6.421568870544434,,6.421568870544434,,,0.0524
1997-05-13,6.593136787414551,,6.593136787414551,,6.593136787414551,,,0.0524
1997-05-14,6.568626880645752,,6.568626880645752,,6.568626880645752,,,0.0519
1997-05-15,6.446077823638916,,6.446077823638916,,6.446077823638916,,,0.0513
1997-05-16,6.568626880645752,,6.568626880645752,,6.568626880645752,,,0.052
1997-05-19,6.470588207244873,,6.470588207244873,,6.470588207244873,,,0.0538
1997-05-20,6.421568870544434,,6.421568870544434,,6.421568870544434,,,0.0538999999999999
1997-05-21,6.568626880645752,,6.568626880645752,,6.568626880645752,,,0.0512
1997-05-22,6.556373119354248,,6.556373119354248,,6.556373119354248,,,0.0518
1997-05-23,6.617647171020508,,6.617647171020508,,6.617647171020508,,,0.0518
1997-05-27,6.715685844421387,,6.715685844421387,,6.715685844421387,,,0.0518
1997-05-28,6.617647171020508,,6.617647171020508,,6.617647171020508,,,0.0518
1997-05-29,6.6666669845581055,,6.6666669845581055,,6.6666669845581055,,,0.0503
1997-05-30,6.5441179275512695,,6.5441179275512695,,6.5441179275512695,,,0.0496
1997-06-02,6.6666669845581055,,6.6666669845581055,,6.6666669845581055,,,0.0507
1997-06-03,6.6666669845581055,,6.6666669845581055,,6.6666669845581055,,,0.0504999999999999
1997-06-04,6.789216041564941,,6.789216041564941,,6.789216041564941,,,0.0509
1997-06-05,6.825980186462402,,6.825980186462402,,6.825980186462402,,,0.0511
1997-06-06,6.789216041564941,,6.789216041564941,,6.789216041564941,,,0.0507
1997-06-09,6.776960849761963,,6.776960849761963,,6.776960849761963,,,0.0506
1997-06-10,6.813724994659424,,6.813724994659424,,6.813724994659424,,,0.0504999999999999
1997-06-11,6.960783958435059,,6.960783958435059,,6.960783958435059,,,0.0498
1997-06-12,6.960783958435059,,6.960783958435059,,6.960783958435059,,,0.0496999999999999
1997-06-13,6.94852876663208,,6.94852876663208,,6.94852876663208,,,0.05
1997-06-16,6.960783958435059,,6.960783958435059,,6.960783958435059,,,0.0503
1997-06-17,6.6666669845581055,,6.6666669845581055,,6.6666669845581055,,,0.0504999999999999
1997-06-18,6.32352876663208,,6.32352876663208,,6.32352876663208,,,0.0503
1997-06-19,6.299019813537598,,6.299019813537598,,6.299019813537598,,,0.0508
1997-06-20,6.151960849761963,,6.151960849761963,,6.151960849761963,,,0.0508
1997-06-23,6.127450942993164,,6.127450942993164,,6.127450942993164,,,0.0506
1997-06-24,5.980391979217529,,5.980391979217529,,5.980391979217529,,,0.0507
1997-06-25,6.225490093231201,,6.225490093231201,,6.225490093231201,,,0.0507
1997-06-26,6.029411792755127,,6.029411792755127,,6.029411792755127,,,0.0516999999999999
1997-06-27,5.992647171020508,,5.992647171020508,,5.992647171020508,,,0.0515
1997-06-30,6.127450942993164,,6.127450942993164,,6.127450942993164,,,0.0525
1997-07-01,6.360293865203857,,6.360293865203857,,6.360293865203857,,,0.0518
1997-07-02,6.813724994659424,,6.813724994659424,,6.813724994659424,,,0.052
1997-07-03,6.911765098571777,,6.911765098571777,,6.911765098571777,,,0.0513999999999999
1997-07-07,7.107842922210693,,7.107842922210693,,7.107842922210693,,,0.0512
1997-07-08,7.034314155578613,,7.034314155578613,,7.034314155578613,,,0.0512
1997-07-09,7.034314155578613,,7.034314155578613,,7.034314155578613,,,0.0511
1997-07-10,7.034314155578613,,7.034314155578613,,7.034314155578613,,,0.0515
1997-07-11,7.046568870544434,,7.046568870544434,,7.046568870544434,,,0.0513999999999999
1997-07-14,7.071077823638916,,7.071077823638916,,7.071077823638916,,,0.0521999999999999
1997-07-15,7.156863212585449,,7.156863212585449,,7.156863212585449,,,0.0521999999999999
1997-07-16,7.230391979217529,,7.230391979217529,,7.230391979217529,,,0.0516999999999999
1997-07-17,7.42647123336792,,7.42647123336792,,7.42647123336792,,,0.0518
1997-07-18,7.549019813537598,,7.549019813537598,,7.549019813537598,,,0.0524
1997-07-21,7.377450942993164,,7.377450942993164,,7.377450942993164,,,0.0527
1997-07-22,7.365196228027344,,7.365196228027344,,7.365196228027344,,,0.0518
1997-07-23,7.328431129455566,,7.328431129455566,,7.328431129455566,,,0.052
1997-07-24,7.2916669845581055,,7.2916669845581055,,7.2916669845581055,,,0.0523
1997-07-25,7.267157077789307,,7.267157077789307,,7.267157077789307,,,0.0524
1997-07-28,7.242647171020508,,7.242647171020508,,7.242647171020508,,,0.0524
1997-07-29,7.279411792755127,,7.279411792755127,,7.279411792755127,,,0.0524
1997-07-30,7.254901885986328,,7.254901885986328,,7.254901885986328,,,0.0524
1997-07-31,7.254901885986328,,7.254901885986328,,7.254901885986328,,,0.0525
1997-08-01,7.647058963775635,,7.647058963775635,,7.647058963775635,,,0.0528
1997-08-04,7.904411792755127,,7.904411792755127,,7.904411792755127,,,0.0529
1997-08-05,7.843136787414551,,7.843136787414551,,7.843136787414551,,,0.0529
1997-08-06,7.598039150238037,,7.598039150238037,,7.598039150238037,,,0.0529
1997-08-07,7.598039150238037,,7.598039150238037,,7.598039150238037,,,0.053
1997-08-08,7.42647123336792,,7.42647123336792,,7.42647123336792,,,0.0529
1997-08-11,7.083333015441895,,7.083333015441895,,7.083333015441895,,,0.0530999999999999
1997-08-12,7.058824062347412,,7.058824062347412,,7.058824062347412,,,0.0530999999999999
1997-08-13,7.034314155578613,,7.034314155578613,,7.034314155578613,,,0.0532
1997-08-14,6.936275005340576,,6.936275005340576,,6.936275005340576,,,0.0533999999999999
1997-08-15,6.813724994659424,,6.813724994659424,,6.813724994659424,,,0.0529
1997-08-18,6.911765098571777,,6.911765098571777,,6.911765098571777,,,0.0523
1997-08-19,6.8872551918029785,,6.8872551918029785,,6.8872551918029785,,,0.0525
1997-08-20,7.009803771972656,,7.009803771972656,,7.009803771972656,,,0.0524
1997-08-21,6.911765098571777,,6.911765098571777,,6.911765098571777,,,0.0527
1997-08-22,7.009803771972656,,7.009803771972656,,7.009803771972656,,,0.0525
1997-08-25,7.058824062347412,,7.058824062347412,,7.058824062347412,,,0.0528
1997-08-26,7.034314155578613,,7.034314155578613,,7.034314155578613,,,0.0528
1997-08-27,7.058824062347412,,7.058824062347412,,7.058824062347412,,,0.0528
1997-08-28,6.997549057006836,,6.997549057006836,,6.997549057006836,,,0.0524
1997-08-29,6.985293865203857,,6.985293865203857,,6.985293865203857,,,0.0524
1997-09-02,7.034314155578613,,7.034314155578613,,7.034314155578613,,,0.0521
1997-09-03,6.985293865203857,,6.985293865203857,,6.985293865203857,,,0.0513999999999999
1997-09-04,7.009803771972656,,7.009803771972656,,7.009803771972656,,,0.0513999999999999
1997-09-05,6.936275005340576,,6.936275005340576,,6.936275005340576,,,0.0516999999999999
1997-09-08,6.911765098571777,,6.911765098571777,,6.911765098571777,,,0.0516
1997-09-09,6.960783958435059,,6.960783958435059,,6.960783958435059,,,0.0516
1997-09-10,6.617647171020508,,6.617647171020508,,6.617647171020508,,,0.0511
1997-09-11,6.727941036224365,,6.727941036224365,,6.727941036224365,,,0.0513
1997-09-12,6.703431129455566,,6.703431129455566,,6.703431129455566,,,0.051
1997-09-15,6.8872551918029785,,6.8872551918029785,,6.8872551918029785,,,0.0508
1997-09-16,7.107842922210693,,7.107842922210693,,7.107842922210693,,,0.0509
1997-09-17,7.20588207244873,,7.20588207244873,,7.20588207244873,,,0.051
1997-09-18,7.058824062347412,,7.058824062347412,,7.058824062347412,,,0.051
1997-09-19,6.936275005340576,,6.936275005340576,,6.936275005340576,,,0.0506
1997-09-22,7.034314155578613,,7.034314155578613,,7.034314155578613,,,0.0501999999999999
1997-09-23,6.960783958435059,,6.960783958435059,,6.960783958435059,,,0.0501999999999999
1997-09-24,6.911765098571777,,6.911765098571777,,6.911765098571777,,,0.0494
1997-09-25,6.94852876663208,,6.94852876663208,,6.94852876663208,,,0.0493
1997-09-26,6.960783958435059,,6.960783958435059,,6.960783958435059,,,0.0499
1997-09-29,6.997549057006836,,6.997549057006836,,6.997549057006836,,,0.0507
1997-09-30,7.009803771972656,,7.009803771972656,,7.009803771972656,,,0.0506
1997-10-01,7.009803771972656,,7.009803771972656,,7.009803771972656,,,0.051
1997-10-02,6.960783958435059,,6.960783958435059,,6.960783958435059,,,0.0507
1997-10-03,6.936275005340576,,6.936275005340576,,6.936275005340576,,,0.0503
1997-10-06,6.936275005340576,,6.936275005340576,,6.936275005340576,,,0.0508
1997-10-07,6.936275005340576,,6.936275005340576,,6.936275005340576,,,0.0506
1997-10-08,6.936275005340576,,6.936275005340576,,6.936275005340576,,,0.0509
1997-10-09,7.034314155578613,,7.034314155578613,,7.034314155578613,,,0.0513999999999999
1997-10-10,7.058824062347412,,7.058824062347412,,7.058824062347412,,,0.0513999999999999
1997-10-13,7.009803771972656,,7.009803771972656,,7.009803771972656,,,0.0513999999999999
1997-10-14,7.156863212585449,,7.156863212585449,,7.156863212585449,,,0.0508
1997-10-15,7.156863212585449,,7.156863212585449,,7.156863212585449,,,0.0506
1997-10-16,7.083333015441895,,7.083333015441895,,7.083333015441895,,,0.0507
1997-10-17,7.058824062347412,,7.058824062347412,,7.058824062347412,,,0.0506
1997-10-20,7.107842922210693,,7.107842922210693,,7.107842922210693,,,0.0509
1997-10-21,7.279411792755127,,7.279411792755127,,7.279411792755127,,,0.0507
1997-10-22,7.303922176361084,,7.303922176361084,,7.303922176361084,,,0.0516
1997-10-23,7.107842922210693,,7.107842922210693,,7.107842922210693,,,0.0513
1997-10-24,7.058824062347412,,7.058824062347412,,7.058824062347412,,,0.0515
1997-10-27,6.936275005340576,,6.936275005340576,,6.936275005340576,,,0.0508
1997-10-28,6.568626880645752,,6.568626880645752,,6.568626880645752,,,0.0525
1997-10-29,6.5441179275512695,,6.5441179275512695,,6.5441179275512695,,,0.0519
1997-10-30,6.384803771972656,,6.384803771972656,,6.384803771972656,,,0.0516999999999999
1997-10-31,6.446077823638916,,6.446077823638916,,6.446077823638916,,,0.0521
1997-11-03,6.727941036224365,,6.727941036224365,,6.727941036224365,,,0.0526
1997-11-04,6.936275005340576,,6.936275005340576,,6.936275005340576,,,0.0525
1997-11-05,6.960783958435059,,6.960783958435059,,6.960783958435059,,,0.0527
1997-11-06,7.009803771972656,,7.009803771972656,,7.009803771972656,,,0.0530999999999999
1997-11-07,6.960783958435059,,6.960783958435059,,6.960783958435059,,,0.0530999999999999
1997-11-10,6.973039150238037,,6.973039150238037,,6.973039150238037,,,0.0532
1997-11-11,6.960783958435059,,6.960783958435059,,6.960783958435059,,,0.0532
1997-11-12,6.8872551918029785,,6.8872551918029785,,6.8872551918029785,,,0.053
1997-11-13,6.850490093231201,,6.850490093231201,,6.850490093231201,,,0.0527
1997-11-14,6.776960849761963,,6.776960849761963,,6.776960849761963,,,0.0527
1997-11-17,6.568626880645752,,6.568626880645752,,6.568626880645752,,,0.0530999999999999
1997-11-18,6.629901885986328,,6.629901885986328,,6.629901885986328,,,0.0530999999999999
1997-11-19,6.519608020782471,,6.519608020782471,,6.519608020782471,,,0.0528
1997-11-20,6.593136787414551,,6.593136787414551,,6.593136787414551,,,0.0528
1997-11-21,6.960783958435059,,6.960783958435059,,6.960783958435059,,,0.0525
1997-11-24,7.144608020782471,,7.144608020782471,,7.144608020782471,,,0.0529
1997-11-25,6.911765098571777,,6.911765098571777,,6.911765098571777,,,0.053
1997-11-26,6.911765098571777,,6.911765098571777,,6.911765098571777,,,0.0526
1997-11-28,6.911765098571777,,6.911765098571777,,6.911765098571777,,,0.0521999999999999
1997-12-01,6.8627448081970215,,6.8627448081970215,,6.8627448081970215,,,0.0527
1997-12-02,6.813724994659424,,6.813724994659424,,6.813724994659424,,,0.0526
1997-12-03,6.911765098571777,,6.911765098571777,,6.911765098571777,,,0.0526
1997-12-04,6.8627448081970215,,6.8627448081970215,,6.8627448081970215,,,0.0527
1997-12-05,6.764706134796143,,6.764706134796143,,6.764706134796143,,,0.053
1997-12-08,6.911765098571777,,6.911765098571777,,6.911765098571777,,,0.0529
1997-12-09,6.850490093231201,,6.850490093231201,,6.850490093231201,,,0.0527
1997-12-10,6.844363212585449,,6.844363212585449,,6.844363212585449,,,0.0521
1997-12-11,6.911765098571777,,6.911765098571777,,6.911765098571777,,,0.052
