DATETIME,price
2019-06-17,15.918275833129885
2019-06-18,15.883365631103516
2019-06-19,15.974128723144531
2019-06-20,16.064891815185547
2019-06-21,15.911299705505373
2019-06-24,15.555228233337402
2019-06-25,15.220105171203612
2019-06-26,15.066509246826172
2019-06-27,15.362292289733888
2019-06-28,15.595810890197754
2019-07-01,15.772710800170898
2019-07-02,15.91423511505127
2019-07-03,16.091136932373047
2019-07-05,15.793932914733888
2019-07-08,15.673640251159668
2019-07-09,15.737332344055176
2019-07-10,15.786860466003418
2019-07-11,15.624106407165527
2019-07-12,15.758560180664062
2019-07-15,15.91423511505127
2019-07-16,15.73025608062744
2019-07-17,15.48966121673584
2019-07-18,15.560422897338867
2019-07-19,15.31276035308838
2019-07-22,15.263225555419922
2019-07-23,15.18539047241211
2019-07-24,15.178317070007324
2019-07-25,15.05802059173584
2019-07-26,15.1217041015625
2019-07-29,15.050944328308104
2019-07-30,15.206618309020996
2019-07-31,15.10047435760498
2019-08-01,14.838659286499023
2019-08-02,15.0226411819458
2019-08-05,14.753746032714844
2019-08-06,14.760823249816896
2019-08-07,14.84573459625244
2019-08-08,14.994338035583496
2019-08-09,14.980180740356444
2019-08-12,15.008484840393066
2019-08-13,15.043865203857422
2019-08-14,14.61929988861084
2019-08-15,14.555617332458496
2019-08-16,14.668834686279297
2019-08-19,14.937725067138672
2019-08-20,14.668834686279297
2019-08-21,14.831585884094238
2019-08-22,15.050944328308104
2019-08-23,14.859888076782228
2019-08-26,15.341064453125
2019-08-27,15.411828994750977
2019-08-28,15.425975799560549
2019-08-29,15.624106407165527
2019-08-30,15.680716514587402
2019-09-03,15.680716514587402
2019-09-04,15.694873809814451
2019-09-05,15.701950073242188
2019-09-06,15.786860466003418
2019-09-09,15.532121658325195
2019-09-10,15.418901443481444
2019-09-11,15.53919506072998
2019-09-12,15.567501068115234
2019-09-13,15.397677421569824
2019-09-16,15.638265609741213
2019-09-17,15.80809211730957
2019-09-18,15.893004417419434
2019-09-19,16.076984405517578
2019-09-20,16.2326602935791
2019-09-23,16.218505859375
2019-09-24,16.260963439941406
2019-09-25,16.303417205810547
2019-09-26,16.129934310913086
2019-09-27,16.137102127075195
2019-09-30,16.237464904785156
2019-10-01,16.194454193115234
2019-10-02,16.208791732788086
2019-10-03,16.380844116210938
2019-10-04,16.452531814575195
2019-10-07,16.51704978942871
2019-10-08,16.531389236450195
2019-10-09,16.47403907775879
2019-10-10,16.531389236450195
2019-10-11,16.452531814575195
2019-10-14,16.48120880126953
2019-10-15,16.57440185546875
2019-10-16,16.531389236450195
2019-10-17,16.58873748779297
2019-10-18,16.58873748779297
2019-10-21,16.839649200439453
2019-10-22,16.918508529663086
2019-10-23,16.954349517822266
2019-10-24,16.99736213684082
2019-10-25,16.961519241333008
2019-10-28,17.040380477905273
2019-10-29,17.018869400024414
2019-10-30,17.198091506958008
2019-10-31,16.88266372680664
2019-11-01,17.5852108001709
2019-11-04,17.621055603027344
2019-11-05,17.24827766418457
2019-11-06,17.334299087524414
2019-11-07,17.198091506958008
2019-11-08,17.40599250793457
2019-11-11,17.621055603027344
2019-11-12,17.47768211364746
2019-11-13,17.45616912841797
2019-11-14,17.628225326538086
2019-11-15,17.6640682220459
2019-11-18,17.606719970703125
2019-11-19,17.549367904663086
2019-11-20,17.707077026367188
2019-11-21,17.45616912841797
2019-11-22,17.434663772583008
2019-11-25,17.549367904663086
2019-11-26,17.635391235351562
2019-11-27,17.84329605102539
2019-11-29,17.728588104248047
2019-12-02,17.54219627380371
2019-12-03,17.678407669067383
2019-12-04,17.549367904663086
2019-12-05,17.707077026367188
2019-12-06,17.879135131835938
2019-12-09,17.864797592163086
2019-12-10,17.8504581451416
2019-12-11,17.699913024902344
2019-12-12,17.671239852905273
2019-12-13,17.441837310791016
2019-12-16,17.642562866210938
2019-12-17,17.814613342285156
2019-12-18,17.94365119934082
2019-12-19,18.151552200317383
2019-12-20,18.18022727966309
2019-12-23,18.1658878326416
2019-12-24,18.06552124023437
2019-12-26,18.158382415771484
2019-12-27,18.31072807312012
2019-12-30,18.33974838256836
2019-12-31,18.535625457763672
2020-01-02,18.33974838256836
2020-01-03,18.35426139831543
2020-01-06,18.165637969970703
2020-01-07,18.09308815002441
2020-01-08,18.209169387817383
2020-01-09,18.39052963256836
2020-01-10,18.405044555664062
2020-01-13,18.39052963256836
2020-01-14,18.47758674621582
2020-01-15,18.847576141357425
2020-01-16,18.999927520751957
2020-01-17,19.05796241760254
2020-01-21,19.130510330200195
2020-01-22,19.261091232299805
2020-01-23,19.30462074279785
2020-01-24,19.33363914489746
2020-01-27,19.130510330200195
2020-01-28,19.08698081970215
2020-01-29,19.391674041748047
2020-01-30,19.464221954345703
2020-01-31,19.442461013793945
2020-02-03,19.478731155395508
2020-02-04,19.609317779541016
2020-02-05,19.55853080749512
2020-02-06,19.696367263793945
2020-02-07,19.67460823059082
2020-02-10,19.935773849487305
2020-02-11,20.08812522888184
2020-02-12,20.109878540039062
2020-02-13,20.233217239379883
2020-02-14,20.39281463623047
2020-02-18,20.2259578704834
2020-02-19,19.92852210998535
2020-02-20,20.40732192993164
2020-02-21,20.42183303833008
2020-02-24,19.95028114318848
2020-02-25,19.36265754699707
2020-02-26,18.60091781616211
2020-02-27,17.991527557373047
2020-02-28,18.180150985717773
2020-03-02,17.889963150024414
2020-03-03,17.933490753173828
2020-03-04,18.608173370361328
2020-03-05,18.064075469970703
2020-03-06,17.57076072692871
2020-03-09,15.72082233428955
2020-03-10,16.700199127197266
2020-03-11,14.959084510803224
2020-03-12,11.774293899536133
2020-03-13,12.768179893493652
2020-03-16,9.11183738708496
2020-03-17,9.445549964904783
2020-03-18,8.125205993652344
2020-03-19,8.335590362548828
2020-03-20,8.930473327636719
2020-03-23,8.516958236694336
2020-03-24,9.510844230651855
2020-03-25,11.193922996520996
2020-03-26,11.716257095336914
2020-03-27,11.687238693237305
2020-03-30,11.855761528015137
2020-03-31,12.299243927001951
2020-04-01,11.11662483215332
2020-04-02,10.961405754089355
2020-04-03,10.185311317443848
2020-04-06,10.540098190307615
2020-04-07,10.732274055480955
2020-04-08,11.767065048217772
2020-04-09,12.683594703674316
2020-04-13,12.25489616394043
2020-04-14,12.550549507141112
2020-04-15,11.892717361450195
2020-04-16,11.64141082763672
2020-04-17,11.892717361450195
2020-04-20,11.589673042297363
2020-04-21,11.345758438110352
2020-04-22,11.456626892089844
2020-04-23,11.29401683807373
2020-04-24,11.515759468078612
2020-04-27,12.055328369140623
2020-04-28,12.40272617340088
2020-04-29,13.230555534362791
2020-04-30,12.875768661499023
2020-05-01,12.2401123046875
2020-05-04,12.107065200805664
2020-05-05,12.144025802612305
2020-05-06,12.010981559753418
2020-05-07,12.247503280639648
2020-05-08,12.63185691833496
2020-05-11,12.34359073638916
2020-05-12,11.656195640563965
2020-05-13,10.990968704223633
2020-05-14,11.227494239807127
2020-05-15,11.308798789978027
2020-05-18,12.210549354553224
2020-05-19,12.742727279663086
2020-05-20,13.245339393615724
2020-05-21,13.548389434814451
2020-05-22,13.917953491210938
2020-05-26,14.65709114074707
2020-05-27,14.8270902633667
2020-05-28,14.324477195739746
2020-05-29,14.501877784729004
2020-06-01,15.22623348236084
2020-06-02,15.122745513916016
2020-06-03,16.194494247436523
2020-06-04,16.431018829345703
2020-06-05,16.99276351928711
2020-06-08,16.87450408935547
2020-06-09,16.261016845703125
2020-06-10,15.632755279541016
2020-06-11,15.159703254699709
2020-06-12,16.47536849975586
2020-06-15,16.87450408935547
2020-06-16,16.534502029418945
2020-06-17,16.926244735717773
2020-06-18,16.704504013061523
2020-06-19,16.615802764892578
2020-06-22,16.10580062866211
2020-06-23,16.305368423461914
2020-06-24,15.581016540527344
2020-06-25,15.566227912902832
2020-06-26,14.804923057556152
2020-06-29,15.006003379821776
2020-06-30,15.148557662963867
2020-07-01,15.531214714050291
2020-07-02,15.651260375976562
2020-07-06,15.171066284179688
2020-07-07,14.998496055603027
2020-07-08,15.156060218811035
2020-07-09,14.848434448242188
2020-07-10,14.975987434387209
