DATETIME,price
1974-06-13,10.794085502624512
1974-06-14,10.843588829040527
1974-06-17,10.150388717651367
1974-06-18,10.199909210205078
1974-06-19,9.65525245666504
1974-06-20,9.556220054626465
1974-06-21,9.605738639831545
1974-06-24,9.75428295135498
1974-06-25,9.803791046142578
1974-06-26,9.803791046142578
1974-06-27,9.407679557800291
1974-06-28,9.01156520843506
1974-07-01,9.110600471496582
1974-07-02,8.863024711608887
1974-07-03,8.863024711608887
1974-07-05,8.81351089477539
1974-07-08,8.318373680114746
1974-07-09,7.9717698097229
1974-07-10,7.625172138214111
1974-07-11,7.674683570861816
1974-07-12,7.922257900238037
1974-07-15,7.922257900238037
1974-07-16,7.625172138214111
1974-07-17,7.922257900238037
1974-07-18,8.169828414916992
1974-07-19,8.07080078125
1974-07-22,8.169828414916992
1974-07-23,8.615455627441406
1974-07-24,8.962050437927246
1974-07-25,8.81351089477539
1974-07-26,8.91253662109375
1974-07-29,8.714482307434082
1974-07-30,8.615455627441406
1974-07-31,8.615455627441406
1974-08-01,8.318373680114746
1974-08-02,8.417397499084473
1974-08-05,8.120318412780762
1974-08-06,7.9717698097229
1974-08-07,8.120318412780762
1974-08-08,7.526148319244385
1974-08-09,7.476631164550781
1974-08-12,7.625172138214111
1974-08-13,7.377601146697998
1974-08-14,7.278579235076904
1974-08-15,7.32808780670166
1974-08-16,7.130032539367676
1974-08-19,7.179544448852539
1974-08-20,7.179544448852539
1974-08-21,6.783434867858887
1974-08-22,6.436837196350098
1974-08-23,5.743636608123779
1974-08-26,6.040725231170654
1974-08-27,6.090234756469727
1974-08-28,6.040725231170654
1974-08-29,5.644608497619629
1974-08-30,5.644608497619629
1974-09-03,5.099955081939697
1974-09-04,5.198984146118164
1974-09-05,5.248497486114502
1974-09-06,5.397042751312256
1974-09-09,4.753355503082275
1974-09-10,4.9018964767456055
1974-09-11,5.149467945098877
1974-09-12,5.198984146118164
1974-09-13,5.198984146118164
1974-09-16,5.397042751312256
1974-09-17,5.446550369262695
1974-09-18,5.347524166107178
1974-09-19,6.139754772186279
1974-09-20,6.090234756469727
1974-09-23,6.090234756469727
1974-09-24,5.892180442810059
1974-09-25,5.892180442810059
1974-09-26,5.446550369262695
1974-09-27,5.446550369262695
1974-09-30,5.347524166107178
1974-10-01,5.446550369262695
1974-10-02,5.149467945098877
1974-10-03,5.149467945098877
1974-10-04,5.397042751312256
1974-10-07,5.6941237449646
1974-10-08,5.6941237449646
1974-10-09,5.991207122802734
1974-10-10,6.288296222686768
1974-10-11,6.53586483001709
1974-10-14,6.337800979614258
1974-10-15,6.090234756469727
1974-10-16,5.842667102813721
1974-10-17,6.139754772186279
1974-10-18,6.436837196350098
1974-10-21,7.575657844543457
1974-10-22,7.674683570861816
1974-10-23,7.526148319244385
1974-10-24,7.526148319244385
1974-10-25,7.823230266571045
1974-10-28,7.724198341369629
1974-10-29,8.516423225402832
1974-10-30,8.714482307434082
1974-10-31,8.516423225402832
1974-11-01,8.169828414916992
1974-11-04,8.219344139099121
1974-11-05,8.417397499084473
1974-11-06,8.466915130615234
1974-11-07,8.516423225402832
1974-11-08,8.565937042236328
1974-11-11,8.714482307434082
1974-11-12,8.615455627441406
1974-11-13,8.516423225402832
1974-11-14,8.318373680114746
1974-11-15,8.07080078125
1974-11-18,7.278579235076904
1974-11-19,7.625172138214111
1974-11-20,7.724198341369629
1974-11-21,7.922257900238037
1974-11-22,7.872742652893066
1974-11-25,7.724198341369629
1974-11-26,7.9717698097229
1974-11-27,7.872742652893066
1974-11-29,7.77371883392334
1974-12-02,7.575657844543457
1974-12-03,7.278579235076904
1974-12-04,7.377601146697998
1974-12-05,7.377601146697998
1974-12-06,7.476631164550781
1974-12-09,7.476631164550781
1974-12-10,7.526148319244385
1974-12-11,7.724198341369629
1974-12-12,7.823230266571045
1974-12-13,7.77371883392334
1974-12-16,7.77371883392334
1974-12-17,7.9717698097229
1974-12-18,8.07080078125
1974-12-19,8.120318412780762
1974-12-20,8.07080078125
1974-12-23,8.021286964416504
1974-12-24,8.07080078125
1974-12-26,8.169828414916992
1974-12-27,8.169828414916992
1974-12-30,8.120318412780762
1974-12-31,8.219344139099121
1975-01-02,8.417397499084473
1975-01-03,8.417397499084473
1975-01-06,8.516423225402832
1975-01-07,8.516423225402832
1975-01-08,8.565937042236328
1975-01-09,8.565937042236328
1975-01-10,8.81351089477539
1975-01-13,8.664969444274902
1975-01-14,8.268858909606934
1975-01-15,8.120318412780762
1975-01-16,8.120318412780762
1975-01-17,7.9717698097229
1975-01-20,7.77371883392334
1975-01-21,7.625172138214111
1975-01-22,7.625172138214111
1975-01-23,7.625172138214111
1975-01-24,7.625172138214111
1975-01-27,8.021286964416504
1975-01-28,8.268858909606934
1975-01-29,8.565937042236328
1975-01-30,8.516423225402832
1975-01-31,8.516423225402832
1975-02-03,8.615455627441406
1975-02-04,8.36788272857666
1975-02-05,8.417397499084473
1975-02-06,8.714482307434082
1975-02-07,8.664969444274902
1975-02-10,8.763996124267578
1975-02-11,8.714482307434082
1975-02-12,8.714482307434082
1975-02-13,8.81351089477539
1975-02-14,8.81351089477539
1975-02-18,8.81351089477539
1975-02-19,8.962050437927246
1975-02-20,8.962050437927246
1975-02-21,8.962050437927246
1975-02-24,8.863024711608887
1975-02-25,8.466915130615234
1975-02-26,8.36788272857666
1975-02-27,8.169828414916992
1975-02-28,8.021286964416504
1975-03-03,8.318373680114746
1975-03-04,8.36788272857666
1975-03-05,8.417397499084473
1975-03-06,8.516423225402832
1975-03-07,8.763996124267578
1975-03-10,8.91253662109375
1975-03-11,9.160118103027344
1975-03-12,9.061077117919922
1975-03-13,9.061077117919922
1975-03-14,9.160118103027344
1975-03-17,9.110600471496582
1975-03-18,9.308648109436035
1975-03-19,9.160118103027344
1975-03-20,9.25914192199707
1975-03-21,9.358163833618164
1975-03-24,9.209628105163574
1975-03-25,9.308648109436035
1975-03-26,9.407679557800291
1975-03-27,9.65525245666504
1975-03-31,9.50671100616455
1975-04-01,9.308648109436035
1975-04-02,9.50671100616455
1975-04-03,9.407679557800291
1975-04-04,9.308648109436035
1975-04-07,9.308648109436035
1975-04-08,9.308648109436035
1975-04-09,9.358163833618164
1975-04-10,9.457199096679688
1975-04-11,9.556220054626465
1975-04-14,10.001850128173828
1975-04-15,10.100882530212402
1975-04-16,10.199909210205078
1975-04-17,10.397968292236328
1975-04-18,10.298935890197754
1975-04-21,10.794085502624512
1975-04-22,10.695048332214355
1975-04-23,10.695048332214355
1975-04-24,10.596023559570312
1975-04-25,10.695048332214355
1975-04-28,10.794085502624512
1975-04-29,10.744562149047852
1975-04-30,10.744562149047852
1975-05-01,11.041643142700195
1975-05-02,11.190186500549316
1975-05-05,11.3882474899292
1975-05-06,11.3882474899292
1975-05-07,11.635817527770996
1975-05-08,12.081450462341309
1975-05-09,12.180469512939451
1975-05-12,12.229984283447266
1975-05-13,12.229984283447266
1975-05-14,12.081450462341309
1975-05-15,11.68533420562744
1975-05-16,11.586304664611816
