DATETIME,price
2021-08-30 23:00:00,54.449520111083984
2021-08-31 23:00:00,54.04603958129883
2021-09-01 23:00:00,54.318145751953125
2021-09-02 23:00:00,54.34629821777344
2021-09-03 23:00:00,53.86777114868164
2021-09-07 23:00:00,52.75119400024414
2021-09-08 23:00:00,53.16404342651367
2021-09-09 23:00:00,53.229732513427734
2021-09-10 23:00:00,52.94823455810547
2021-09-13 23:00:00,52.300804138183594
2021-09-14 23:00:00,51.58769989013672
2021-09-15 23:00:00,52.319580078125
2021-09-16 23:00:00,51.67214584350586
2021-09-17 23:00:00,51.60646438598633
2021-09-20 23:00:00,50.4992790222168
2021-09-21 23:00:00,48.50069046020508
2021-09-22 23:00:00,49.34516525268555
2021-09-23 23:00:00,50.189640045166016
2021-09-24 23:00:00,49.84245681762695
2021-09-27 23:00:00,49.13874053955078
2021-09-28 23:00:00,48.7540397644043
2021-09-29 23:00:00,49.58911895751953
2021-09-30 23:00:00,48.566368103027344
2021-10-01 23:00:00,49.223182678222656
2021-10-04 23:00:00,49.10120391845703
2021-10-05 23:00:00,49.560970306396484
2021-10-06 23:00:00,49.36393356323242
2021-10-07 23:00:00,50.05826950073242
2021-10-08 23:00:00,48.32242202758789
2021-10-11 23:00:00,48.08783721923828
2021-10-12 23:00:00,47.19646072387695
2021-10-13 23:00:00,47.59992980957031
2021-10-14 23:00:00,49.73925018310547
2021-10-15 23:00:00,50.133331298828125
2021-10-18 23:00:00,50.64940643310547
2021-10-19 23:00:00,50.64002227783203
2021-10-20 23:00:00,50.68693542480469
2021-10-21 23:00:00,50.968421936035156
2021-10-22 23:00:00,51.287437438964844
2021-10-25 23:00:00,51.231143951416016
2021-10-26 23:00:00,50.41482925415039
2021-10-27 23:00:00,49.8799934387207
2021-10-28 23:00:00,51.177772521972656
2021-10-29 23:00:00,49.11825942993164
2021-11-01 23:00:00,49.06182098388672
2021-11-02 23:00:00,49.27812576293945
2021-11-03 23:00:00,48.873741149902344
2021-11-04 23:00:00,49.81417465209961
2021-11-05 23:00:00,49.644893646240234
2021-11-08 23:00:00,50.16211700439453
2021-11-09 23:00:00,51.5445442199707
2021-11-10 23:00:00,51.37527084350586
2021-11-11 23:00:00,51.25301742553711
2021-11-12 23:00:00,52.776485443115234
2021-11-15 23:00:00,52.38151168823242
2021-11-16 23:00:00,52.90816116333008
2021-11-17 23:00:00,52.776485443115234
2021-11-18 23:00:00,53.62287521362305
2021-11-19 23:00:00,53.74513626098633
2021-11-22 23:00:00,53.049217224121094
2021-11-23 23:00:00,51.60096740722656
2021-11-24 23:00:00,52.37211608886719
2021-11-26 23:00:00,52.08058547973633
2021-11-29 23:00:00,52.644840240478516
2021-11-30 23:00:00,50.895652770996094
2021-12-01 23:00:00,50.406639099121094
2021-12-02 23:00:00,52.212242126464844
2021-12-03 23:00:00,52.776485443115234
2021-12-06 23:00:00,52.5225830078125
2021-12-07 23:00:00,53.2655143737793
2021-12-08 23:00:00,53.07743453979492
2021-12-09 23:00:00,52.65424346923828
2021-12-10 23:00:00,52.20283889770508
2021-12-13 23:00:00,51.65739440917969
2021-12-14 23:00:00,50.3596076965332
2021-12-15 23:00:00,50.3596076965332
2021-12-16 23:00:00,50.660552978515625
2021-12-17 23:00:00,49.14646530151367
2021-12-20 23:00:00,47.87689971923828
2021-12-21 23:00:00,49.02421188354492
2021-12-22 23:00:00,49.533504486083984
2021-12-23 23:00:00,49.81645202636719
2021-12-27 23:00:00,50.48606872558594
2021-12-28 23:00:00,50.438907623291016
2021-12-29 23:00:00,50.684139251708984
2021-12-30 23:00:00,50.50493240356445
2021-12-31 23:00:00,51.15570068359375
2022-01-03 23:00:00,49.533504486083984
2022-01-04 23:00:00,50.75958251953125
2022-01-05 23:00:00,49.39202880859375
2022-01-06 23:00:00,50.45778274536133
2022-01-07 23:00:00,48.89216613769531
2022-01-10 23:00:00,49.34487533569336
2022-01-11 23:00:00,49.55236053466797
2022-01-12 23:00:00,49.9862060546875
2022-01-13 23:00:00,49.231712341308594
2022-01-14 23:00:00,48.194252014160156
2022-01-18 23:00:00,46.826698303222656
2022-01-19 23:00:00,46.01560974121094
2022-01-20 23:00:00,45.2988166809082
2022-01-21 23:00:00,45.08189392089844
2022-01-24 23:00:00,44.94986343383789
2022-01-25 23:00:00,44.52545166015625
2022-01-26 23:00:00,44.016151428222656
2022-01-27 23:00:00,43.46913146972656
2022-01-28 23:00:00,43.80867385864258
2022-01-31 23:00:00,44.96873092651367
2022-02-01 23:00:00,44.37455368041992
2022-02-02 23:00:00,44.80839920043945
2022-02-03 23:00:00,43.61061477661133
2022-02-04 23:00:00,43.23335266113281
2022-02-07 23:00:00,43.12017059326172
2022-02-08 23:00:00,43.44084167480469
2022-02-09 23:00:00,45.251670837402344
2022-02-10 23:00:00,44.4688606262207
2022-02-11 23:00:00,42.912696838378906
2022-02-14 23:00:00,42.24305725097656
2022-02-15 23:00:00,43.148475646972656
2022-02-16 23:00:00,43.05416488647461
2022-02-17 23:00:00,42.04500198364258
2022-02-18 23:00:00,41.57344055175781
2022-02-22 23:00:00,42.714637756347656
2022-02-23 23:00:00,41.347084045410156
2022-02-24 23:00:00,42.16761016845703
2022-02-25 23:00:00,42.65803909301758
2022-02-28 23:00:00,42.327945709228516
2022-03-01 23:00:00,41.23390579223633
2022-03-02 23:00:00,42.35624313354492
2022-03-03 23:00:00,43.271080017089844
2022-03-04 23:00:00,42.441123962402344
2022-03-07 23:00:00,41.045284271240234
2022-03-08 23:00:00,41.10186767578125
2022-03-09 23:00:00,42.05443572998047
2022-03-10 23:00:00,41.31878662109375
2022-03-11 23:00:00,40.76234436035156
2022-03-14 23:00:00,40.469966888427734
2022-03-15 23:00:00,42.62974166870117
2022-03-16 23:00:00,44.21421813964844
2022-03-17 23:00:00,44.440574645996094
2022-03-18 23:00:00,45.06303787231445
2022-03-21 23:00:00,44.780094146728516
2022-03-22 23:00:00,44.789527893066406
2022-03-23 23:00:00,43.87468719482422
2022-03-24 23:00:00,43.54458236694336
2022-03-25 23:00:00,43.75209045410156
2022-03-28 23:00:00,44.22365188598633
2022-03-29 23:00:00,45.34597396850586
2022-03-30 23:00:00,44.86497497558594
2022-03-31 23:00:00,43.26164627075195
